applicant_id,gender,age,income,business_or_commercial,occupancy_type,construction_type,total_units,region
144994,Male,45-54,10140.0,nob/c,ir,sb,1U,North
144995,Joint,55-64,7920.0,nob/c,pr,sb,1U,central
144996,Male,25-34,6240.0,b/c,pr,sb,1U,south
144997,Joint,45-54,12960.0,nob/c,pr,sb,1U,North
144998,Joint,65-74,4920.0,nob/c,pr,sb,1U,North
144999,Joint,25-34,,nob/c,pr,sb,1U,North
145000,Sex Not Available,45-54,9060.0,nob/c,pr,sb,2U,south
145001,Male,45-54,7140.0,nob/c,pr,sb,1U,south
145002,Sex Not Available,55-64,,b/c,pr,sb,1U,south
145003,Female,55-64,3120.0,nob/c,pr,sb,1U,North
145004,Male,35-44,8340.0,nob/c,pr,sb,1U,North
145005,Sex Not Available,35-44,1920.0,nob/c,pr,sb,1U,south
145006,Male,35-44,5100.0,nob/c,pr,sb,1U,south
145007,Sex Not Available,35-44,4320.0,nob/c,pr,sb,1U,south
145008,Male,25-34,4200.0,nob/c,pr,sb,1U,south
145009,Male,65-74,2520.0,nob/c,pr,sb,1U,North
145010,Joint,35-44,7800.0,nob/c,pr,sb,1U,North
145011,Joint,35-44,8940.0,nob/c,pr,sb,1U,central
145012,Sex Not Available,45-54,4980.0,nob/c,pr,sb,1U,south
145013,Female,45-54,,b/c,pr,sb,1U,North
145014,Sex Not Available,25-34,4320.0,nob/c,pr,sb,1U,south
145015,Sex Not Available,>74,8280.0,nob/c,pr,sb,1U,south
145016,Sex Not Available,35-44,8340.0,nob/c,pr,sb,1U,south
145017,Joint,55-64,13500.0,nob/c,pr,sb,1U,North
145018,Sex Not Available,65-74,4740.0,nob/c,pr,sb,1U,south
145019,Sex Not Available,45-54,3960.0,b/c,pr,sb,1U,south
145020,Joint,45-54,9060.0,nob/c,pr,sb,1U,North
145021,Joint,65-74,3120.0,nob/c,pr,sb,1U,North
145022,Sex Not Available,55-64,5280.0,nob/c,pr,sb,1U,south
145023,Joint,35-44,5940.0,b/c,pr,sb,1U,south
145024,Joint,25-34,5400.0,nob/c,pr,sb,1U,south
145025,Joint,35-44,17580.0,nob/c,pr,sb,1U,central
145026,Joint,35-44,,nob/c,pr,sb,1U,North
145027,Female,55-64,2280.0,nob/c,pr,sb,1U,North
145028,Joint,55-64,10860.0,nob/c,pr,sb,1U,south
145029,Female,45-54,4680.0,nob/c,pr,sb,1U,south
145030,Sex Not Available,55-64,5340.0,nob/c,pr,sb,1U,south
145031,Joint,25-34,9900.0,nob/c,pr,sb,1U,North
145032,Female,45-54,3480.0,b/c,pr,sb,1U,North
145033,Male,35-44,,b/c,pr,sb,1U,North
145034,Male,45-54,9660.0,nob/c,pr,sb,1U,North
145035,Female,65-74,1560.0,nob/c,pr,sb,1U,south
145036,Joint,>74,1980.0,nob/c,pr,sb,1U,south
145037,Male,45-54,6780.0,nob/c,pr,sb,1U,south
145038,Male,55-64,17040.0,nob/c,pr,sb,1U,North
145039,Joint,65-74,6960.0,nob/c,pr,sb,1U,south
145040,Joint,45-54,10800.0,nob/c,pr,sb,1U,North
145041,Sex Not Available,45-54,8700.0,nob/c,pr,sb,1U,south
145042,Joint,>74,8160.0,nob/c,pr,sb,1U,North
145043,Male,35-44,5040.0,nob/c,pr,sb,1U,North
145044,Joint,25-34,4980.0,nob/c,pr,sb,1U,central
145045,Sex Not Available,65-74,5460.0,nob/c,pr,sb,1U,south
145046,Male,>74,6300.0,nob/c,pr,sb,1U,North
145047,Female,35-44,3660.0,nob/c,pr,sb,1U,south
145048,Joint,45-54,6540.0,nob/c,pr,sb,1U,central
145049,Joint,25-34,3360.0,b/c,pr,sb,1U,North
145050,Sex Not Available,35-44,,b/c,pr,sb,1U,south
145051,Joint,45-54,10440.0,nob/c,pr,sb,1U,North
145052,Joint,65-74,10080.0,nob/c,pr,sb,1U,North
145053,Male,25-34,3180.0,nob/c,pr,sb,1U,North
145054,Male,>74,3480.0,nob/c,pr,sb,1U,North
145055,Male,45-54,4740.0,nob/c,pr,sb,1U,North
145056,Joint,45-54,,nob/c,pr,sb,1U,central
145057,Male,25-34,,b/c,pr,sb,1U,North
145058,Female,55-64,4320.0,nob/c,pr,sb,1U,North
145059,Female,45-54,,b/c,pr,sb,1U,south
145060,Sex Not Available,65-74,5040.0,nob/c,pr,sb,1U,south
145061,Male,25-34,9060.0,nob/c,pr,sb,1U,North
145062,Male,55-64,8580.0,nob/c,pr,sb,1U,south
145063,Male,45-54,17340.0,nob/c,pr,sb,1U,North
145064,Sex Not Available,55-64,11040.0,nob/c,pr,sb,1U,south
145065,Female,55-64,4740.0,nob/c,pr,sb,1U,central
145066,Joint,65-74,,nob/c,pr,sb,1U,North
145067,Male,45-54,9540.0,nob/c,pr,sb,1U,south
145068,Joint,>74,13080.0,nob/c,pr,sb,1U,North
145069,Female,65-74,3000.0,nob/c,pr,sb,1U,North
145070,Joint,35-44,11580.0,nob/c,pr,sb,1U,south
145071,Joint,>74,2340.0,nob/c,pr,sb,1U,North
145072,Female,>74,15540.0,nob/c,pr,sb,1U,North
145073,Male,55-64,4920.0,nob/c,pr,sb,1U,North
145074,Female,45-54,22020.0,nob/c,pr,sb,1U,North
145075,Male,25-34,4860.0,nob/c,pr,sb,1U,south
145076,Sex Not Available,55-64,6480.0,nob/c,pr,sb,1U,south
145077,Male,35-44,7440.0,nob/c,pr,sb,1U,North
145078,Joint,25-34,7500.0,nob/c,pr,sb,1U,North
145079,Female,35-44,10860.0,nob/c,pr,sb,1U,south
145080,Sex Not Available,55-64,0.0,nob/c,pr,sb,1U,south
145081,Male,>74,7980.0,nob/c,pr,sb,1U,North
145082,Sex Not Available,65-74,4260.0,nob/c,pr,sb,1U,south
145083,Sex Not Available,65-74,6480.0,nob/c,sr,sb,1U,south
145084,Male,35-44,4020.0,nob/c,pr,sb,1U,North
145085,Male,45-54,1380.0,nob/c,pr,sb,1U,North
145086,Joint,65-74,26280.0,nob/c,pr,sb,1U,North
145087,Sex Not Available,55-64,4140.0,b/c,pr,sb,1U,south
145088,Female,35-44,,b/c,pr,sb,1U,North
145089,Joint,65-74,9900.0,nob/c,pr,sb,1U,south
145090,Sex Not Available,55-64,4620.0,nob/c,ir,sb,4U,south
145091,Sex Not Available,45-54,4200.0,nob/c,pr,sb,1U,south
145092,Female,65-74,7620.0,nob/c,ir,sb,1U,North
145093,Sex Not Available,35-44,1680.0,nob/c,pr,sb,1U,south
145094,Sex Not Available,25-34,8280.0,nob/c,pr,sb,1U,south
145095,Joint,45-54,6120.0,nob/c,pr,sb,1U,North
145096,Joint,55-64,4800.0,nob/c,pr,sb,1U,North
145097,Female,65-74,5340.0,nob/c,pr,sb,1U,North
145098,Joint,35-44,17220.0,nob/c,pr,sb,1U,south
145099,Joint,45-54,6960.0,nob/c,pr,sb,1U,south
145100,Male,35-44,4140.0,nob/c,pr,sb,1U,south
145101,Joint,55-64,5160.0,nob/c,pr,sb,1U,North
145102,Sex Not Available,55-64,13140.0,nob/c,pr,sb,1U,south
145103,Sex Not Available,55-64,3900.0,nob/c,pr,sb,1U,south
145104,Sex Not Available,55-64,15180.0,nob/c,pr,sb,1U,south
145105,Male,25-34,8700.0,nob/c,pr,sb,1U,North
145106,Sex Not Available,35-44,3420.0,nob/c,pr,sb,1U,south
145107,Male,45-54,4020.0,b/c,pr,sb,1U,central
145108,Joint,35-44,5880.0,nob/c,pr,sb,1U,North
145109,Sex Not Available,55-64,4980.0,nob/c,pr,sb,1U,south
145110,Sex Not Available,55-64,3360.0,b/c,pr,sb,1U,south
145111,Joint,25-34,5820.0,nob/c,pr,sb,1U,North
145112,Sex Not Available,65-74,2460.0,nob/c,pr,sb,1U,south
145113,Male,35-44,3900.0,nob/c,pr,sb,1U,North
145114,Joint,55-64,,b/c,pr,sb,1U,south
145115,Male,55-64,5940.0,nob/c,pr,sb,1U,south
145116,Joint,25-34,,b/c,pr,sb,1U,south
145117,Female,65-74,3540.0,nob/c,pr,sb,1U,North
145118,Joint,45-54,7680.0,nob/c,pr,sb,1U,North
145119,Male,55-64,3300.0,b/c,pr,sb,1U,North
145120,Joint,45-54,9120.0,nob/c,pr,sb,1U,central
145121,Sex Not Available,35-44,5580.0,nob/c,pr,sb,1U,south
145122,Male,45-54,5580.0,nob/c,pr,sb,1U,North
145123,Joint,>74,2580.0,nob/c,pr,sb,1U,North
145124,Joint,45-54,,nob/c,pr,sb,1U,south
145125,Sex Not Available,25-34,3540.0,nob/c,pr,sb,1U,south
145126,Joint,65-74,3360.0,nob/c,pr,sb,1U,central
145127,Female,35-44,5580.0,nob/c,pr,sb,1U,North
145128,Joint,35-44,7020.0,nob/c,pr,sb,1U,North
145129,Sex Not Available,45-54,5340.0,nob/c,pr,sb,1U,south
145130,Male,25-34,7500.0,nob/c,pr,sb,1U,south
145131,Female,35-44,6060.0,nob/c,pr,sb,1U,North
145132,Joint,45-54,,b/c,pr,sb,1U,North
145133,Female,45-54,10020.0,nob/c,pr,sb,1U,North
145134,Sex Not Available,65-74,3480.0,nob/c,pr,sb,1U,south
145135,Male,>74,2220.0,nob/c,pr,sb,1U,North
145136,Joint,65-74,2280.0,nob/c,pr,sb,1U,North
145137,Sex Not Available,35-44,9060.0,nob/c,ir,sb,1U,south
145138,Sex Not Available,45-54,2700.0,nob/c,pr,sb,1U,south
145139,Sex Not Available,55-64,8160.0,b/c,pr,sb,1U,south
145140,Sex Not Available,55-64,4380.0,nob/c,pr,sb,1U,south
145141,Female,25-34,9900.0,nob/c,pr,sb,1U,south
145142,Female,55-64,7020.0,nob/c,pr,sb,1U,south
145143,Joint,55-64,3480.0,b/c,pr,sb,1U,south
145144,Male,65-74,2100.0,nob/c,pr,mh,1U,North
145145,Female,25-34,,nob/c,pr,sb,1U,south
145146,Joint,35-44,15600.0,nob/c,pr,sb,1U,North
145147,Male,25-34,7380.0,nob/c,pr,sb,1U,south
145148,Sex Not Available,55-64,3000.0,nob/c,pr,sb,1U,south
145149,Sex Not Available,45-54,14160.0,nob/c,pr,sb,1U,south
145150,Sex Not Available,55-64,6240.0,nob/c,pr,sb,1U,south
145151,Sex Not Available,55-64,11220.0,nob/c,pr,sb,1U,south
145152,Joint,35-44,7860.0,nob/c,pr,sb,1U,North
145153,Male,25-34,,b/c,pr,sb,1U,south
145154,Joint,35-44,4980.0,nob/c,ir,sb,1U,North
145155,Joint,45-54,8040.0,nob/c,pr,sb,1U,North
145156,Sex Not Available,25-34,2940.0,nob/c,pr,sb,1U,south
145157,Sex Not Available,65-74,2520.0,b/c,pr,sb,1U,south
145158,Female,55-64,2640.0,b/c,pr,sb,1U,North
145159,Sex Not Available,45-54,7800.0,nob/c,pr,sb,1U,south
145160,Joint,>74,5160.0,nob/c,pr,sb,1U,North
145161,Female,65-74,5220.0,nob/c,pr,sb,1U,south
145162,Joint,35-44,4500.0,nob/c,pr,sb,1U,North
145163,Male,65-74,3960.0,nob/c,pr,sb,1U,North
145164,Joint,45-54,,nob/c,pr,sb,1U,North
145165,Joint,25-34,7860.0,nob/c,pr,sb,1U,North
145166,Joint,55-64,2820.0,nob/c,pr,sb,1U,North
145167,Sex Not Available,35-44,6480.0,nob/c,pr,sb,1U,south
145168,Male,45-54,3000.0,nob/c,pr,sb,1U,south
145169,Male,25-34,12780.0,nob/c,pr,sb,1U,North
145170,Male,65-74,4800.0,nob/c,pr,sb,1U,south
145171,Female,45-54,10200.0,nob/c,pr,sb,1U,south
145172,Male,25-34,4200.0,nob/c,pr,sb,1U,south
145173,Sex Not Available,25-34,4320.0,b/c,pr,sb,1U,south
145174,Female,55-64,1200.0,nob/c,pr,sb,1U,North
145175,Male,65-74,3360.0,nob/c,pr,sb,1U,North
145176,Sex Not Available,55-64,3480.0,b/c,pr,sb,1U,south
145177,Sex Not Available,55-64,4140.0,nob/c,pr,sb,1U,south
145178,Female,65-74,4860.0,b/c,pr,sb,1U,North
145179,Sex Not Available,55-64,6900.0,nob/c,pr,sb,1U,south
145180,Sex Not Available,45-54,6420.0,nob/c,pr,sb,1U,south
145181,Joint,25-34,6180.0,nob/c,pr,sb,1U,North
145182,Sex Not Available,65-74,,nob/c,pr,sb,1U,south
145183,Female,55-64,7500.0,nob/c,pr,sb,1U,central
145184,Sex Not Available,55-64,15600.0,nob/c,pr,sb,1U,south
145185,Female,65-74,14100.0,b/c,pr,sb,1U,North
145186,Sex Not Available,>74,2520.0,nob/c,pr,sb,1U,south
145187,Joint,>74,4200.0,nob/c,pr,sb,1U,North
145188,Joint,65-74,2880.0,nob/c,pr,sb,1U,North
145189,Female,35-44,4440.0,nob/c,pr,sb,1U,North
145190,Joint,35-44,5160.0,nob/c,pr,sb,1U,North
145191,Joint,>74,2040.0,nob/c,pr,sb,1U,North
145192,Male,55-64,35460.0,nob/c,pr,sb,1U,south
145193,Male,25-34,5400.0,nob/c,pr,sb,1U,North
145194,Sex Not Available,45-54,3840.0,nob/c,pr,sb,1U,south
145195,Sex Not Available,55-64,4560.0,nob/c,pr,sb,1U,south
145196,Joint,35-44,4500.0,nob/c,pr,sb,1U,south
145197,Sex Not Available,25-34,4560.0,nob/c,pr,sb,1U,south
145198,Male,55-64,7920.0,nob/c,pr,sb,1U,North
145199,Male,45-54,7860.0,nob/c,pr,sb,1U,North
145200,Joint,55-64,10680.0,b/c,pr,sb,1U,south
145201,Male,65-74,5040.0,nob/c,pr,sb,1U,North
145202,Joint,45-54,5760.0,nob/c,pr,sb,1U,south
145203,Joint,65-74,5760.0,nob/c,pr,sb,1U,North
145204,Joint,55-64,5400.0,nob/c,pr,sb,1U,North
145205,Male,55-64,5640.0,nob/c,pr,sb,1U,North
145206,Male,45-54,1680.0,nob/c,pr,sb,1U,North
145207,Male,35-44,22500.0,nob/c,pr,sb,1U,south
145208,Male,45-54,6300.0,nob/c,pr,sb,1U,North
145209,Female,45-54,6660.0,nob/c,pr,sb,1U,North
145210,Sex Not Available,45-54,4980.0,nob/c,pr,sb,1U,south
145211,Sex Not Available,>74,11700.0,nob/c,pr,sb,1U,south
145212,Joint,35-44,,b/c,pr,sb,1U,North
145213,Male,65-74,3000.0,nob/c,pr,sb,1U,North
145214,Male,>74,2160.0,nob/c,pr,sb,1U,central
145215,Sex Not Available,45-54,7200.0,nob/c,pr,sb,1U,south
145216,Joint,25-34,9720.0,nob/c,pr,sb,1U,North
145217,Joint,45-54,3480.0,nob/c,pr,sb,1U,south
145218,Joint,55-64,5880.0,nob/c,pr,sb,1U,south
145219,Female,45-54,1920.0,nob/c,pr,sb,1U,North
145220,Joint,65-74,3120.0,nob/c,pr,sb,1U,south
145221,Joint,45-54,,b/c,pr,sb,1U,North
145222,Male,35-44,8340.0,nob/c,pr,sb,1U,North
145223,Male,65-74,2520.0,nob/c,pr,sb,1U,North
145224,Joint,65-74,1920.0,b/c,pr,sb,1U,North
145225,Joint,55-64,,nob/c,pr,sb,1U,North
145226,Sex Not Available,45-54,3600.0,nob/c,pr,sb,1U,south
145227,Sex Not Available,55-64,3780.0,nob/c,pr,sb,1U,south
145228,Female,45-54,5400.0,nob/c,pr,sb,1U,North
145229,Joint,65-74,4080.0,nob/c,pr,sb,1U,North
145230,Joint,65-74,4740.0,nob/c,pr,sb,1U,North
145231,Female,<25,7320.0,nob/c,pr,sb,1U,North
145232,Male,55-64,4920.0,nob/c,pr,sb,1U,North
145233,Male,25-34,5700.0,nob/c,pr,sb,1U,North
145234,Joint,55-64,7260.0,nob/c,pr,sb,1U,south
145235,Sex Not Available,55-64,3180.0,nob/c,pr,sb,1U,south
145236,Male,55-64,,nob/c,pr,sb,1U,south
145237,Sex Not Available,55-64,4200.0,nob/c,pr,sb,1U,south
145238,Female,45-54,10320.0,nob/c,pr,sb,1U,North
145239,Joint,45-54,1620.0,nob/c,pr,sb,1U,North
145240,Sex Not Available,35-44,10260.0,b/c,pr,sb,1U,south
145241,Male,45-54,13440.0,nob/c,pr,sb,1U,North
145242,Female,35-44,8280.0,b/c,pr,sb,1U,North
145243,Sex Not Available,55-64,9840.0,nob/c,pr,sb,1U,south
145244,Female,65-74,4860.0,nob/c,pr,sb,1U,North
145245,Sex Not Available,65-74,1680.0,nob/c,pr,sb,1U,south
145246,Joint,25-34,6300.0,nob/c,pr,sb,1U,south
145247,Female,55-64,3840.0,nob/c,pr,sb,1U,central
145248,Sex Not Available,25-34,2280.0,nob/c,pr,sb,1U,south
145249,Sex Not Available,35-44,8340.0,nob/c,pr,sb,1U,south
145250,Joint,25-34,9780.0,nob/c,pr,sb,1U,North
145251,Joint,35-44,5040.0,nob/c,pr,sb,1U,North
145252,Joint,45-54,5340.0,nob/c,pr,sb,1U,North
145253,Joint,25-34,13680.0,nob/c,pr,sb,1U,south
145254,Joint,45-54,10440.0,nob/c,pr,sb,1U,south
145255,Male,35-44,,nob/c,pr,sb,1U,south
145256,Joint,45-54,20880.0,nob/c,ir,sb,1U,south
145257,Joint,55-64,4620.0,nob/c,pr,sb,1U,North
145258,Joint,45-54,6360.0,nob/c,pr,sb,1U,North
145259,Sex Not Available,25-34,5340.0,nob/c,pr,sb,1U,south
145260,Sex Not Available,55-64,3240.0,nob/c,pr,sb,1U,south
145261,Sex Not Available,65-74,7500.0,nob/c,pr,sb,1U,south
145262,Joint,>74,3600.0,nob/c,pr,sb,1U,North
145263,Joint,>74,5700.0,nob/c,sr,sb,1U,North
145264,Joint,45-54,,nob/c,pr,sb,1U,south
145265,Sex Not Available,35-44,4920.0,nob/c,pr,sb,1U,south
145266,Male,<25,1260.0,nob/c,ir,sb,1U,North
145267,Sex Not Available,55-64,7440.0,nob/c,pr,sb,1U,south
145268,Sex Not Available,55-64,3600.0,b/c,pr,sb,1U,south
145269,Joint,65-74,4440.0,nob/c,pr,sb,1U,North
145270,Female,>74,6780.0,nob/c,pr,sb,1U,North
145271,Male,25-34,3360.0,nob/c,pr,sb,1U,North
145272,Male,45-54,3660.0,nob/c,pr,sb,1U,North
145273,Male,65-74,,nob/c,pr,sb,1U,North
145274,Joint,35-44,7320.0,nob/c,pr,sb,1U,North
145275,Sex Not Available,25-34,8700.0,nob/c,pr,sb,1U,south
145276,Male,25-34,13320.0,nob/c,pr,sb,1U,south
145277,Male,45-54,8520.0,nob/c,pr,sb,1U,south
145278,Female,35-44,6180.0,b/c,pr,sb,1U,North
145279,Sex Not Available,65-74,10320.0,nob/c,pr,sb,1U,south
145280,Male,45-54,8280.0,nob/c,pr,sb,1U,North
145281,Female,55-64,1740.0,nob/c,pr,sb,1U,south
145282,Joint,35-44,16500.0,nob/c,pr,sb,1U,North
145283,Male,55-64,2100.0,nob/c,pr,sb,1U,North
145284,Female,35-44,5220.0,nob/c,pr,sb,1U,North
145285,Sex Not Available,35-44,6360.0,nob/c,pr,sb,1U,south
145286,Joint,65-74,4560.0,nob/c,pr,sb,1U,North
145287,Female,35-44,7260.0,b/c,pr,sb,1U,North
145288,Joint,45-54,13080.0,nob/c,sr,sb,1U,North
145289,Joint,35-44,,b/c,pr,sb,1U,North
145290,Female,45-54,3060.0,b/c,pr,sb,1U,central
145291,Sex Not Available,45-54,3840.0,nob/c,pr,sb,1U,south
145292,Joint,35-44,7320.0,nob/c,pr,sb,1U,central
145293,Sex Not Available,35-44,20760.0,nob/c,pr,sb,1U,south
145294,Joint,55-64,7620.0,nob/c,pr,sb,1U,North
145295,Sex Not Available,35-44,8460.0,b/c,pr,sb,1U,south
145296,Joint,55-64,14220.0,nob/c,pr,sb,1U,south
145297,Male,55-64,3960.0,nob/c,pr,sb,1U,North
145298,Sex Not Available,55-64,2700.0,nob/c,pr,sb,1U,south
145299,Sex Not Available,55-64,4080.0,nob/c,pr,sb,1U,south
145300,Male,55-64,4260.0,nob/c,pr,sb,1U,North
145301,Female,45-54,7800.0,nob/c,pr,sb,1U,south
145302,Joint,45-54,5040.0,nob/c,pr,sb,1U,North
145303,Joint,65-74,4500.0,nob/c,pr,sb,1U,North
145304,Male,65-74,6900.0,nob/c,ir,sb,1U,south
145305,Joint,45-54,10800.0,nob/c,pr,sb,1U,North
145306,Joint,45-54,1080.0,nob/c,pr,sb,1U,North
145307,Male,45-54,14460.0,nob/c,pr,sb,1U,south
145308,Male,65-74,5520.0,nob/c,pr,sb,1U,North
145309,Sex Not Available,55-64,3120.0,nob/c,pr,sb,1U,south
145310,Female,35-44,6720.0,nob/c,pr,sb,1U,south
145311,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
145312,Joint,55-64,9300.0,nob/c,pr,sb,1U,North
145313,Joint,45-54,6120.0,nob/c,pr,sb,1U,central
145314,Joint,55-64,6900.0,nob/c,pr,sb,1U,North
145315,Female,45-54,3780.0,nob/c,pr,sb,1U,North
145316,Joint,55-64,22020.0,nob/c,pr,sb,1U,North
145317,Male,25-34,3720.0,nob/c,pr,sb,1U,south
145318,Sex Not Available,35-44,0.0,nob/c,pr,sb,1U,south
145319,Sex Not Available,45-54,4080.0,nob/c,pr,sb,1U,south
145320,Female,45-54,4800.0,nob/c,pr,sb,1U,North
145321,Female,35-44,3660.0,nob/c,pr,sb,1U,south
145322,Joint,45-54,,nob/c,pr,sb,1U,North
145323,Female,35-44,8940.0,nob/c,pr,sb,1U,south
145324,Joint,25-34,5700.0,nob/c,pr,sb,1U,North
145325,Joint,>74,1560.0,nob/c,pr,sb,1U,south
145326,Male,55-64,3600.0,nob/c,pr,sb,1U,North
145327,Female,45-54,11760.0,nob/c,pr,sb,1U,North
145328,Joint,45-54,3720.0,nob/c,pr,sb,1U,North
145329,Sex Not Available,65-74,1560.0,b/c,pr,sb,1U,North
145330,Sex Not Available,65-74,8700.0,nob/c,pr,sb,1U,south
145331,Female,55-64,2100.0,nob/c,pr,sb,1U,North
145332,Male,45-54,9600.0,nob/c,pr,sb,1U,North
145333,Sex Not Available,35-44,3420.0,nob/c,pr,sb,1U,south
145334,Joint,65-74,17580.0,nob/c,pr,sb,1U,North
145335,Joint,65-74,8400.0,nob/c,pr,sb,1U,North
145336,Sex Not Available,55-64,9240.0,nob/c,pr,sb,1U,south
145337,Joint,25-34,9780.0,nob/c,pr,sb,1U,south
145338,Female,65-74,2400.0,nob/c,pr,sb,1U,North
145339,Female,35-44,6120.0,nob/c,pr,sb,1U,south
145340,Joint,<25,6480.0,b/c,pr,sb,1U,North
145341,Joint,35-44,11040.0,nob/c,pr,sb,1U,south
145342,Joint,45-54,8160.0,nob/c,pr,sb,1U,North
145343,Female,45-54,3360.0,nob/c,pr,sb,1U,North
145344,Joint,65-74,2520.0,nob/c,pr,sb,2U,North
145345,Sex Not Available,45-54,,nob/c,pr,sb,1U,south
145346,Sex Not Available,35-44,3600.0,nob/c,pr,sb,1U,south
145347,Joint,55-64,21960.0,nob/c,pr,sb,1U,North
145348,Male,45-54,,nob/c,pr,sb,1U,central
145349,Sex Not Available,,,b/c,pr,sb,1U,south
145350,Male,45-54,10380.0,nob/c,pr,sb,1U,North
145351,Male,55-64,4620.0,nob/c,pr,sb,1U,North
145352,Female,45-54,1860.0,nob/c,pr,sb,1U,central
145353,Joint,>74,3240.0,nob/c,pr,sb,1U,North
145354,Female,65-74,2640.0,nob/c,pr,sb,1U,south
145355,Joint,55-64,6300.0,nob/c,ir,sb,1U,south
145356,Female,25-34,6300.0,nob/c,pr,sb,1U,North
145357,Sex Not Available,55-64,9660.0,nob/c,sr,sb,1U,south
145358,Sex Not Available,45-54,10980.0,nob/c,pr,sb,1U,south
145359,Sex Not Available,>74,3720.0,nob/c,pr,sb,1U,south
145360,Joint,65-74,4500.0,nob/c,sr,sb,1U,North
145361,Male,35-44,2520.0,nob/c,pr,sb,1U,North
145362,Female,25-34,1500.0,nob/c,pr,sb,1U,North
145363,Sex Not Available,55-64,2520.0,b/c,pr,sb,1U,south
145364,Female,65-74,7620.0,nob/c,ir,sb,1U,North
145365,Female,55-64,7560.0,nob/c,pr,sb,1U,North
145366,Sex Not Available,65-74,,b/c,pr,sb,1U,south
145367,Sex Not Available,45-54,8640.0,nob/c,pr,sb,1U,south
145368,Joint,55-64,4620.0,nob/c,sr,sb,1U,south
145369,Sex Not Available,35-44,5040.0,nob/c,pr,sb,1U,south
145370,Male,35-44,3180.0,nob/c,pr,sb,1U,North
145371,Joint,45-54,12300.0,nob/c,pr,sb,1U,North
145372,Sex Not Available,35-44,4140.0,nob/c,pr,sb,1U,south
145373,Joint,55-64,7800.0,nob/c,pr,sb,1U,North
145374,Joint,65-74,12000.0,nob/c,pr,sb,1U,North
145375,Joint,55-64,7860.0,nob/c,pr,sb,1U,south
145376,Joint,65-74,24240.0,nob/c,pr,sb,1U,North
145377,Joint,35-44,3720.0,nob/c,pr,sb,1U,North
145378,Female,45-54,9780.0,b/c,pr,sb,1U,North
145379,Female,35-44,5460.0,nob/c,pr,sb,1U,south
145380,Sex Not Available,55-64,5100.0,b/c,pr,sb,1U,south
145381,Joint,35-44,16260.0,nob/c,pr,sb,1U,North
145382,Joint,45-54,20700.0,nob/c,pr,sb,1U,North
145383,Female,35-44,4620.0,nob/c,pr,sb,1U,south
145384,Male,45-54,3660.0,nob/c,pr,sb,1U,North
145385,Joint,>74,3900.0,nob/c,pr,sb,1U,North
145386,Male,45-54,5280.0,nob/c,ir,sb,3U,North
145387,Female,35-44,5220.0,nob/c,pr,sb,1U,North
145388,Male,25-34,8580.0,nob/c,pr,sb,1U,North
145389,Joint,35-44,9720.0,nob/c,pr,sb,1U,south
145390,Female,45-54,5880.0,nob/c,pr,sb,1U,North
145391,Male,35-44,,b/c,pr,sb,1U,North
145392,Male,35-44,3240.0,nob/c,pr,sb,1U,North
145393,Sex Not Available,35-44,3000.0,nob/c,pr,sb,1U,south
145394,Male,55-64,4440.0,nob/c,pr,sb,1U,North
145395,Male,45-54,3960.0,b/c,pr,sb,1U,south
145396,Sex Not Available,55-64,5100.0,nob/c,pr,sb,1U,south
145397,Female,25-34,2640.0,nob/c,pr,sb,1U,North
145398,Joint,45-54,6900.0,nob/c,pr,sb,1U,south
145399,Male,25-34,6900.0,nob/c,pr,sb,1U,North
145400,Female,>74,1680.0,nob/c,pr,sb,1U,North
145401,Sex Not Available,55-64,2400.0,nob/c,pr,sb,1U,south
145402,Female,45-54,39060.0,nob/c,sr,sb,1U,North
145403,Joint,<25,5700.0,b/c,pr,sb,2U,North
145404,Male,55-64,2700.0,b/c,pr,sb,1U,North-East
145405,Joint,25-34,6300.0,nob/c,pr,sb,1U,North
145406,Male,25-34,3720.0,nob/c,pr,sb,1U,North
145407,Female,55-64,12840.0,nob/c,pr,sb,1U,south
145408,Female,55-64,3900.0,nob/c,pr,sb,1U,North-East
145409,Female,45-54,9900.0,nob/c,pr,sb,1U,south
145410,Sex Not Available,65-74,3300.0,b/c,pr,sb,1U,south
145411,Male,25-34,3420.0,b/c,pr,sb,1U,North
145412,Joint,45-54,6600.0,nob/c,pr,sb,1U,North
145413,Sex Not Available,55-64,7980.0,nob/c,pr,sb,1U,south
145414,Female,45-54,6300.0,nob/c,pr,sb,1U,North
145415,Joint,65-74,,nob/c,pr,sb,1U,North
145416,Joint,65-74,1200.0,b/c,pr,sb,1U,central
145417,Sex Not Available,65-74,5040.0,nob/c,pr,sb,1U,south
145418,Male,25-34,3120.0,nob/c,pr,sb,1U,central
145419,Joint,65-74,6600.0,nob/c,sr,sb,1U,North
145420,Male,25-34,5100.0,nob/c,pr,sb,1U,North
145421,Male,45-54,12420.0,nob/c,pr,sb,1U,North
145422,Female,55-64,2760.0,b/c,pr,sb,1U,North
145423,Female,65-74,5340.0,nob/c,pr,sb,1U,North
145424,Sex Not Available,45-54,14760.0,nob/c,sr,sb,1U,south
145425,Joint,25-34,5520.0,nob/c,pr,sb,1U,North
145426,Sex Not Available,55-64,8760.0,b/c,pr,sb,1U,south
145427,Joint,25-34,6060.0,nob/c,pr,sb,1U,North
