applicant_id,loan_id,loan_type,loan_purpose,loan_amount,loan_term,property_value,loan_to_value,secured_by,security_type
130576,130576,type1,p1,426500,360.0,518000.0,82.33590734,home,direct
130577,130577,type1,p3,236500,360.0,358000.0,66.06145251,home,direct
130578,130578,type1,p4,146500,360.0,178000.0,82.30337079,home,direct
130579,130579,type1,p4,546500,360.0,658000.0,83.05471125,home,direct
130580,130580,type1,p3,246500,360.0,648000.0,38.04012346,home,direct
130581,130581,type1,p3,56500,360.0,288000.0,19.61805556,home,direct
130582,130582,type1,p4,146500,324.0,168000.0,87.20238095,home,direct
130583,130583,type3,p3,176500,180.0,178000.0,99.15730337,home,direct
130584,130584,type1,p4,256500,360.0,458000.0,56.00436681,home,direct
130585,130585,type1,p3,346500,360.0,518000.0,66.89189189,home,direct
130586,130586,type1,p4,476500,360.0,538000.0,88.56877323,home,direct
130587,130587,type1,p1,126500,360.0,,,home,direct
130588,130588,type1,p4,136500,300.0,158000.0,86.39240506,home,direct
130589,130589,type1,p3,946500,360.0,1518000.0,62.35177866,home,direct
130590,130590,type1,p4,496500,360.0,,,home,direct
130591,130591,type1,p3,336500,360.0,478000.0,70.39748954,home,direct
130592,130592,type1,p4,436500,360.0,578000.0,75.51903114,home,direct
130593,130593,type1,p4,426500,180.0,518000.0,82.33590734,home,direct
130594,130594,type2,p1,676500,360.0,718000.0,94.22005571,home,direct
130595,130595,type1,p1,166500,120.0,,,home,direct
130596,130596,type1,p3,306500,360.0,708000.0,43.29096045,home,direct
130597,130597,type1,p3,226500,360.0,338000.0,67.01183432,home,direct
130598,130598,type2,p3,236500,240.0,278000.0,85.07194245,home,direct
130599,130599,type1,p4,516500,360.0,908000.0,56.88325991,home,direct
130600,130600,type1,p3,326500,360.0,958000.0,34.08141962,home,direct
130601,130601,type1,p3,536500,360.0,838000.0,64.02147971,home,direct
130602,130602,type1,p3,366500,360.0,528000.0,69.41287879,home,direct
130603,130603,type1,p3,446500,180.0,898000.0,49.72160356,home,direct
130604,130604,type3,p4,496500,360.0,708000.0,70.12711864,home,direct
130605,130605,type1,p3,486500,360.0,898000.0,54.17594655,home,direct
130606,130606,type2,p3,246500,360.0,288000.0,85.59027778,home,direct
130607,130607,type2,p3,236500,180.0,458000.0,51.63755459,home,direct
130608,130608,type1,p4,256500,360.0,438000.0,58.56164384,home,direct
130609,130609,type1,p1,436500,360.0,,,home,direct
130610,130610,type1,p1,476500,360.0,708000.0,67.30225989,home,direct
130611,130611,type1,p4,236500,180.0,728000.0,32.48626374,home,direct
130612,130612,type1,p4,336500,360.0,708000.0,47.52824859,home,direct
130613,130613,type1,p1,366500,360.0,388000.0,94.45876289,home,direct
130614,130614,type2,p3,76500,360.0,68000.0,112.5,home,direct
130615,130615,type1,p3,196500,360.0,348000.0,56.46551724,home,direct
130616,130616,type2,p1,246500,360.0,248000.0,99.39516129,home,direct
130617,130617,type1,p1,366500,360.0,428000.0,85.63084112,home,direct
130618,130618,type1,p3,166500,180.0,238000.0,69.95798319,home,direct
130619,130619,type1,p3,466500,348.0,628000.0,74.28343949,home,direct
130620,130620,type1,p4,156500,144.0,268000.0,58.39552239,home,direct
130621,130621,type2,p3,146500,360.0,218000.0,67.20183486,home,direct
130622,130622,type1,p4,556500,360.0,738000.0,75.40650407,home,direct
130623,130623,type1,p1,516500,360.0,578000.0,89.35986159,home,direct
130624,130624,type2,p1,266500,360.0,278000.0,95.86330935,home,direct
130625,130625,type1,p1,326500,180.0,428000.0,76.28504673,home,direct
130626,130626,type1,p4,246500,360.0,408000.0,60.41666667,home,direct
130627,130627,type1,p3,176500,360.0,278000.0,63.48920863,home,direct
130628,130628,type1,p4,146500,360.0,188000.0,77.92553191,home,direct
130629,130629,type1,p4,526500,360.0,668000.0,78.81736527,home,direct
130630,130630,type1,p3,426500,360.0,1278000.0,33.37245696,home,direct
130631,130631,type1,p4,336500,360.0,578000.0,58.21799308,home,direct
130632,130632,type1,p1,166500,360.0,,,home,direct
130633,130633,type1,p3,536500,360.0,708000.0,75.77683616,home,direct
130634,130634,type1,p1,316500,360.0,408000.0,77.57352941,home,direct
130635,130635,type1,p4,346500,276.0,418000.0,82.89473684,home,direct
130636,130636,type1,p4,566500,360.0,798000.0,70.98997494,home,direct
130637,130637,type1,p3,206500,180.0,278000.0,74.28057554,home,direct
130638,130638,type1,p1,126500,360.0,158000.0,80.06329114,home,direct
130639,130639,type2,p3,166500,360.0,228000.0,73.02631579,home,direct
130640,130640,type1,p4,466500,360.0,708000.0,65.88983051,home,direct
130641,130641,type1,p3,226500,360.0,338000.0,67.01183432,home,direct
130642,130642,type1,p3,316500,360.0,448000.0,70.64732143,home,direct
130643,130643,type2,p3,96500,360.0,118000.0,81.77966102,home,direct
130644,130644,type1,p1,86500,360.0,98000.0,88.26530612,home,direct
130645,130645,type1,p4,276500,360.0,558000.0,49.55197133,home,direct
130646,130646,type1,p3,106500,180.0,128000.0,83.203125,home,direct
130647,130647,type2,p3,126500,360.0,158000.0,80.06329114,home,direct
130648,130648,type2,p4,416500,360.0,428000.0,97.31308411,home,direct
130649,130649,type1,p3,206500,360.0,298000.0,69.29530201,home,direct
130650,130650,type1,p1,266500,360.0,338000.0,78.84615385,home,direct
130651,130651,type2,p4,166500,360.0,168000.0,99.10714286,home,direct
130652,130652,type2,p1,76500,360.0,88000.0,86.93181818,home,direct
130653,130653,type1,p3,436500,360.0,668000.0,65.34431138,home,direct
130654,130654,type1,p1,296500,360.0,308000.0,96.26623377,home,direct
130655,130655,type2,p3,266500,360.0,358000.0,74.44134078,home,direct
130656,130656,type3,p4,186500,360.0,188000.0,99.20212766,home,direct
130657,130657,type1,p3,216500,180.0,368000.0,58.83152174,home,direct
130658,130658,type1,p1,116500,360.0,,,home,direct
130659,130659,type1,p3,286500,360.0,418000.0,68.54066986,home,direct
130660,130660,type1,p4,346500,360.0,458000.0,75.65502183,home,direct
130661,130661,type1,p3,216500,360.0,278000.0,77.87769784,home,direct
130662,130662,type1,p1,196500,360.0,248000.0,79.23387097,home,direct
130663,130663,type1,p4,256500,360.0,268000.0,95.70895522,home,direct
130664,130664,type1,p1,286500,360.0,,,home,direct
130665,130665,type1,p4,596500,360.0,808000.0,73.82425743,home,direct
130666,130666,type1,p4,506500,360.0,728000.0,69.57417582,home,direct
130667,130667,type2,p3,96500,360.0,168000.0,57.44047619,home,direct
130668,130668,type1,p1,286500,360.0,418000.0,68.54066986,home,direct
130669,130669,type2,p3,166500,360.0,208000.0,80.04807692,home,direct
130670,130670,type1,p3,306500,360.0,388000.0,78.99484536,home,direct
130671,130671,type1,p4,366500,360.0,388000.0,94.45876289,home,direct
130672,130672,type1,p3,356500,360.0,488000.0,73.05327869,home,direct
130673,130673,type1,p3,206500,360.0,308000.0,67.04545455,home,direct
130674,130674,type2,p1,136500,300.0,148000.0,92.22972973,home,direct
130675,130675,type1,p1,676500,360.0,908000.0,74.50440529,home,direct
130676,130676,type1,p4,226500,360.0,208000.0,108.8942308,home,direct
130677,130677,type1,p1,206500,360.0,238000.0,86.76470588,home,direct
130678,130678,type1,p4,476500,360.0,798000.0,59.71177945,home,direct
130679,130679,type1,p3,476500,360.0,688000.0,69.25872093,home,direct
130680,130680,type1,p1,66500,180.0,68000.0,97.79411765,home,direct
130681,130681,type1,p3,336500,360.0,508000.0,66.24015748,home,direct
130682,130682,type1,p3,226500,360.0,348000.0,65.0862069,home,direct
130683,130683,type3,p3,306500,360.0,408000.0,75.12254902,home,direct
130684,130684,type1,p3,96500,360.0,,,home,direct
130685,130685,type1,p4,66500,360.0,,,home,direct
130686,130686,type1,p3,396500,360.0,758000.0,52.30870712,home,direct
130687,130687,type2,p3,186500,360.0,248000.0,75.2016129,home,direct
130688,130688,type1,p3,486500,360.0,,,home,direct
130689,130689,type2,p3,136500,360.0,208000.0,65.625,home,direct
130690,130690,type1,p1,76500,180.0,238000.0,32.14285714,home,direct
130691,130691,type2,p4,436500,360.0,,,home,direct
130692,130692,type2,p3,296500,360.0,348000.0,85.20114943,home,direct
130693,130693,type1,p4,326500,360.0,368000.0,88.72282609,home,direct
130694,130694,type1,p3,86500,360.0,178000.0,48.59550562,home,direct
130695,130695,type1,p1,466500,360.0,,,home,direct
130696,130696,type1,p1,406500,360.0,518000.0,78.47490347,home,direct
130697,130697,type2,p1,216500,360.0,218000.0,99.31192661,home,direct
130698,130698,type1,p4,496500,360.0,708000.0,70.12711864,home,direct
130699,130699,type1,p4,366500,360.0,,,home,direct
130700,130700,type1,p2,206500,180.0,388000.0,53.22164948,home,direct
130701,130701,type3,p1,446500,360.0,438000.0,101.9406393,home,direct
130702,130702,type2,p3,176500,360.0,208000.0,84.85576923,home,direct
130703,130703,type1,p3,336500,360.0,1148000.0,29.31184669,home,direct
130704,130704,type1,p1,86500,360.0,118000.0,73.30508475,home,direct
130705,130705,type1,p4,336500,240.0,538000.0,62.5464684,home,direct
130706,130706,type1,p4,406500,360.0,558000.0,72.84946237,home,direct
130707,130707,type1,p3,246500,360.0,308000.0,80.03246753,home,direct
130708,130708,type2,p4,216500,360.0,258000.0,83.91472868,home,direct
130709,130709,type1,p4,246500,360.0,288000.0,85.59027778,home,direct
130710,130710,type1,p4,86500,180.0,88000.0,98.29545455,home,direct
130711,130711,type1,p4,156500,144.0,258000.0,60.65891473,home,direct
130712,130712,type1,p4,416500,240.0,598000.0,69.64882943,home,direct
130713,130713,type1,p4,596500,360.0,898000.0,66.42538976,home,direct
130714,130714,type2,p1,116500,360.0,128000.0,91.015625,home,direct
130715,130715,type3,p1,496500,360.0,508000.0,97.73622047,home,direct
130716,130716,type1,p4,446500,360.0,1488000.0,30.00672043,home,direct
130717,130717,type1,p1,96500,360.0,128000.0,75.390625,home,direct
130718,130718,type3,p3,186500,360.0,228000.0,81.79824561,home,direct
130719,130719,type1,p3,266500,360.0,368000.0,72.41847826,home,direct
130720,130720,type1,p3,466500,360.0,598000.0,78.01003344,home,direct
130721,130721,type1,p4,216500,324.0,368000.0,58.83152174,home,direct
130722,130722,type1,p4,106500,180.0,278000.0,38.30935252,home,direct
130723,130723,type1,p4,316500,360.0,378000.0,83.73015873,home,direct
130724,130724,type1,p4,466500,360.0,,,home,direct
130725,130725,type3,p3,176500,360.0,198000.0,89.14141414,home,direct
130726,130726,type1,p4,356500,360.0,448000.0,79.57589286,home,direct
130727,130727,type1,p3,316500,360.0,398000.0,79.52261307,home,direct
130728,130728,type1,p3,186500,360.0,228000.0,81.79824561,home,direct
130729,130729,type1,p4,256500,324.0,608000.0,42.1875,home,direct
130730,130730,type1,p1,96500,360.0,108000.0,89.35185185,home,direct
130731,130731,type1,p4,296500,360.0,328000.0,90.39634146,home,direct
130732,130732,type1,p3,286500,240.0,568000.0,50.44014085,home,direct
130733,130733,type1,p4,356500,360.0,,,home,direct
130734,130734,type1,p3,156500,360.0,628000.0,24.92038217,home,direct
130735,130735,type1,p3,156500,360.0,238000.0,65.75630252,home,direct
130736,130736,type3,p1,406500,360.0,,,home,direct
130737,130737,type1,p4,326500,360.0,468000.0,69.76495726,home,direct
130738,130738,type2,p3,146500,360.0,218000.0,67.20183486,home,direct
130739,130739,type1,p3,476500,360.0,658000.0,72.41641337,home,direct
130740,130740,type2,p1,56500,360.0,,,home,direct
130741,130741,type1,p3,476500,360.0,598000.0,79.68227425,home,direct
130742,130742,type2,p1,596500,360.0,608000.0,98.10855263,home,direct
130743,130743,type1,p3,126500,180.0,218000.0,58.02752294,home,direct
130744,130744,type1,p4,206500,360.0,228000.0,90.57017544,home,direct
130745,130745,type1,p3,386500,360.0,,,home,direct
130746,130746,type1,p1,486500,360.0,698000.0,69.6991404,home,direct
130747,130747,type1,p1,586500,360.0,648000.0,90.50925926,home,direct
130748,130748,type1,p4,376500,360.0,548000.0,68.70437956,home,direct
130749,130749,type1,p3,306500,360.0,388000.0,78.99484536,home,direct
130750,130750,type1,p3,176500,360.0,248000.0,71.16935484,home,direct
130751,130751,type1,p4,166500,180.0,198000.0,84.09090909,home,direct
130752,130752,type1,p4,226500,324.0,258000.0,87.79069767,home,direct
130753,130753,type1,p4,216500,300.0,288000.0,75.17361111,home,direct
130754,130754,type2,p4,276500,360.0,318000.0,86.94968553,home,direct
130755,130755,type1,p1,206500,360.0,228000.0,90.57017544,home,direct
130756,130756,type1,p4,396500,180.0,578000.0,68.59861592,home,direct
130757,130757,type1,p3,746500,300.0,2508000.0,29.76475279,home,direct
130758,130758,type1,p1,326500,180.0,368000.0,88.72282609,home,direct
130759,130759,type1,p2,106500,360.0,158000.0,67.40506329,home,direct
130760,130760,type3,p4,376500,360.0,458000.0,82.20524017,home,direct
130761,130761,type1,p3,156500,180.0,248000.0,63.10483871,home,direct
130762,130762,type1,p3,116500,228.0,,,home,direct
130763,130763,type1,p4,296500,240.0,388000.0,76.41752577,home,direct
130764,130764,type3,p3,196500,360.0,,,home,direct
130765,130765,type1,p3,236500,180.0,438000.0,53.99543379,home,direct
130766,130766,type1,p4,256500,360.0,448000.0,57.25446429,home,direct
130767,130767,type1,p4,426500,180.0,858000.0,49.70862471,home,direct
130768,130768,type1,p4,646500,360.0,808000.0,80.01237624,home,direct
130769,130769,type1,p4,176500,180.0,,,home,direct
130770,130770,type2,p1,196500,360.0,208000.0,94.47115385,home,direct
130771,130771,type3,p3,406500,360.0,408000.0,99.63235294,home,direct
130772,130772,type1,p4,286500,300.0,328000.0,87.34756098,home,direct
130773,130773,type2,p4,196500,360.0,,,home,direct
130774,130774,type1,p3,386500,360.0,658000.0,58.73860182,home,direct
130775,130775,type1,p1,486500,360.0,948000.0,51.3185654,home,direct
130776,130776,type1,p4,276500,180.0,828000.0,33.39371981,home,direct
130777,130777,type1,p4,396500,360.0,518000.0,76.54440154,home,direct
130778,130778,type1,p2,236500,360.0,1208000.0,19.57781457,home,direct
130779,130779,type1,p4,286500,360.0,348000.0,82.32758621,home,direct
130780,130780,type1,p3,326500,360.0,,,home,direct
130781,130781,type1,p3,206500,360.0,358000.0,57.68156425,home,direct
130782,130782,type1,p3,336500,360.0,418000.0,80.50239234,home,direct
130783,130783,type3,p1,156500,360.0,148000.0,105.7432432,home,direct
130784,130784,type1,p4,246500,360.0,,,home,direct
130785,130785,type1,p3,296500,360.0,418000.0,70.93301435,home,direct
130786,130786,type1,p3,436500,360.0,648000.0,67.36111111,home,direct
130787,130787,type1,p4,386500,348.0,578000.0,66.86851211,home,direct
130788,130788,type1,p4,396500,360.0,668000.0,59.35628743,home,direct
130789,130789,type1,p3,516500,360.0,,,home,direct
130790,130790,type1,p4,396500,360.0,438000.0,90.52511416,home,direct
130791,130791,type2,p1,216500,360.0,198000.0,109.3434343,home,direct
130792,130792,type1,p4,596500,360.0,808000.0,73.82425743,home,direct
130793,130793,type1,p4,436500,360.0,628000.0,69.50636943,home,direct
130794,130794,type1,p3,286500,360.0,368000.0,77.85326087,home,direct
130795,130795,type1,p1,336500,360.0,638000.0,52.74294671,home,direct
130796,130796,type1,p4,206500,336.0,258000.0,80.03875969,home,direct
130797,130797,type1,p3,446500,360.0,558000.0,80.01792115,home,direct
130798,130798,type1,p3,206500,360.0,538000.0,38.38289963,home,direct
130799,130799,type1,p1,316500,360.0,348000.0,90.94827586,home,direct
130800,130800,type1,p3,196500,180.0,348000.0,56.46551724,home,direct
130801,130801,type1,p4,316500,240.0,628000.0,50.39808917,home,direct
130802,130802,type3,p3,566500,360.0,,,home,direct
130803,130803,type3,p1,426500,360.0,418000.0,102.0334928,home,direct
130804,130804,type1,p4,586500,360.0,598000.0,98.07692308,home,direct
130805,130805,type1,p3,356500,360.0,1028000.0,34.67898833,home,direct
130806,130806,type3,p3,156500,360.0,208000.0,75.24038462,home,direct
130807,130807,type1,p3,326500,360.0,508000.0,64.27165354,home,direct
130808,130808,type1,p4,256500,360.0,338000.0,75.88757396,home,direct
130809,130809,type1,p3,666500,360.0,1258000.0,52.9809221,home,direct
130810,130810,type1,p2,126500,360.0,488000.0,25.92213115,home,direct
130811,130811,type1,p4,636500,360.0,918000.0,69.33551198,home,direct
130812,130812,type1,p1,106500,360.0,,,home,direct
130813,130813,type1,p3,726500,180.0,,,home,direct
130814,130814,type2,p3,166500,360.0,198000.0,84.09090909,home,direct
130815,130815,type2,p3,136500,360.0,178000.0,76.68539326,home,direct
130816,130816,type1,p1,406500,360.0,418000.0,97.24880383,home,direct
130817,130817,type1,p4,1036500,180.0,1608000.0,64.45895522,home,direct
130818,130818,type1,p1,586500,360.0,618000.0,94.90291262,home,direct
130819,130819,type1,p3,396500,360.0,528000.0,75.09469697,home,direct
130820,130820,type1,p3,596500,360.0,,,home,direct
130821,130821,type2,p4,186500,360.0,198000.0,94.19191919,home,direct
130822,130822,type3,p4,726500,360.0,948000.0,76.6350211,home,direct
130823,130823,type1,p3,136500,180.0,228000.0,59.86842105,home,direct
130824,130824,type1,p1,516500,360.0,718000.0,71.93593315,home,direct
130825,130825,type1,p3,96500,180.0,138000.0,69.92753623,home,direct
130826,130826,type1,p4,496500,360.0,628000.0,79.06050955,home,direct
130827,130827,type2,p4,86500,360.0,128000.0,67.578125,home,direct
130828,130828,type1,p4,456500,360.0,538000.0,84.85130112,home,direct
130829,130829,type2,p3,66500,180.0,78000.0,85.25641026,home,direct
130830,130830,type1,p3,406500,360.0,1008000.0,40.32738095,home,direct
130831,130831,type1,p1,276500,360.0,,,home,direct
130832,130832,type1,p4,286500,360.0,288000.0,99.47916667,home,direct
130833,130833,type1,p3,376500,240.0,498000.0,75.60240964,home,direct
130834,130834,type1,p3,406500,360.0,708000.0,57.41525424,home,direct
130835,130835,type1,p3,346500,360.0,,,home,direct
130836,130836,type1,p3,446500,360.0,568000.0,78.60915493,home,direct
130837,130837,type1,p4,636500,360.0,,,home,direct
130838,130838,type1,p1,106500,360.0,158000.0,67.40506329,home,direct
130839,130839,type1,p4,506500,360.0,638000.0,79.38871473,home,direct
130840,130840,type3,p3,506500,360.0,538000.0,94.14498141,home,direct
130841,130841,type1,p4,436500,360.0,608000.0,71.79276316,home,direct
130842,130842,type1,p1,196500,180.0,208000.0,94.47115385,home,direct
130843,130843,type3,p3,176500,360.0,228000.0,77.4122807,home,direct
130844,130844,type1,p3,296500,360.0,628000.0,47.2133758,home,direct
130845,130845,type1,p4,616500,360.0,978000.0,63.03680982,home,direct
130846,130846,type1,p4,706500,360.0,1008000.0,70.08928571,home,direct
130847,130847,type1,p3,266500,360.0,768000.0,34.70052083,home,direct
130848,130848,type3,p4,346500,360.0,398000.0,87.06030151,home,direct
130849,130849,type1,p3,606500,360.0,1408000.0,43.07528409,home,direct
130850,130850,type1,p4,136500,180.0,258000.0,52.90697674,home,direct
130851,130851,type1,p1,266500,360.0,448000.0,59.48660714,home,direct
130852,130852,type1,p1,176500,360.0,258000.0,68.41085271,home,direct
130853,130853,type1,p3,386500,360.0,558000.0,69.26523297,home,direct
130854,130854,type1,p4,226500,180.0,1008000.0,22.4702381,home,direct
130855,130855,type1,p4,476500,360.0,608000.0,78.37171053,home,direct
130856,130856,type1,p1,106500,360.0,138000.0,77.17391304,home,direct
130857,130857,type1,p1,226500,360.0,208000.0,108.8942308,home,direct
130858,130858,type1,p4,286500,144.0,468000.0,61.21794872,home,direct
130859,130859,type1,p2,586500,360.0,848000.0,69.16273585,home,direct
130860,130860,type3,p1,176500,360.0,,,home,direct
130861,130861,type1,p3,396500,360.0,668000.0,59.35628743,home,direct
130862,130862,type2,p2,76500,360.0,88000.0,86.93181818,home,direct
130863,130863,type1,p4,296500,360.0,,,home,direct
130864,130864,type1,p4,326500,360.0,458000.0,71.28820961,home,direct
130865,130865,type1,p3,96500,240.0,178000.0,54.21348315,home,direct
130866,130866,type1,p4,236500,324.0,298000.0,79.36241611,home,direct
130867,130867,type1,p3,456500,360.0,658000.0,69.3768997,home,direct
130868,130868,type1,p1,476500,360.0,,,home,direct
130869,130869,type1,p1,456500,360.0,758000.0,60.22427441,home,direct
130870,130870,type1,p1,696500,360.0,738000.0,94.37669377,home,direct
130871,130871,type1,p3,226500,360.0,,,home,direct
130872,130872,type1,p1,506500,360.0,538000.0,94.14498141,home,direct
130873,130873,type1,p4,86500,360.0,128000.0,67.578125,home,direct
130874,130874,type1,p4,406500,360.0,618000.0,65.77669903,home,direct
130875,130875,type1,p4,916500,360.0,2068000.0,44.31818182,home,direct
130876,130876,type1,p3,106500,360.0,248000.0,42.94354839,home,direct
130877,130877,type1,p4,416500,360.0,518000.0,80.40540541,home,direct
130878,130878,type2,p3,206500,360.0,248000.0,83.26612903,home,direct
130879,130879,type1,p3,206500,360.0,358000.0,57.68156425,home,direct
130880,130880,type1,p1,246500,360.0,,,home,direct
130881,130881,type1,p3,96500,240.0,168000.0,57.44047619,home,direct
130882,130882,type2,p3,106500,360.0,198000.0,53.78787879,home,direct
130883,130883,type3,p4,716500,360.0,1008000.0,71.08134921,home,direct
130884,130884,type1,p3,456500,180.0,608000.0,75.08223684,home,direct
130885,130885,type1,p3,686500,360.0,858000.0,80.01165501,home,direct
130886,130886,type1,p4,346500,360.0,518000.0,66.89189189,home,direct
130887,130887,type1,p4,326500,360.0,478000.0,68.30543933,home,direct
130888,130888,type1,p2,76500,180.0,108000.0,70.83333333,home,direct
130889,130889,type1,p3,416500,180.0,758000.0,54.94722955,home,direct
130890,130890,type1,p1,256500,360.0,288000.0,89.0625,home,direct
130891,130891,type1,p3,76500,360.0,108000.0,70.83333333,home,direct
130892,130892,type1,p3,276500,360.0,358000.0,77.23463687,home,direct
130893,130893,type2,p4,476500,360.0,608000.0,78.37171053,home,direct
130894,130894,type2,p3,236500,360.0,278000.0,85.07194245,home,direct
130895,130895,type3,p1,256500,360.0,318000.0,80.66037736,home,direct
130896,130896,type1,p1,586500,360.0,728000.0,80.56318681,home,direct
130897,130897,type1,p1,296500,360.0,638000.0,46.47335423,home,direct
130898,130898,type2,p3,506500,360.0,648000.0,78.16358025,home,direct
130899,130899,type1,p3,226500,360.0,268000.0,84.51492537,home,direct
130900,130900,type1,p3,286500,360.0,358000.0,80.02793296,home,direct
130901,130901,type2,p3,196500,360.0,238000.0,82.56302521,home,direct
130902,130902,type1,p3,196500,180.0,568000.0,34.59507042,home,direct
130903,130903,type1,p4,296500,360.0,958000.0,30.94989562,home,direct
130904,130904,type1,p4,586500,360.0,658000.0,89.1337386,home,direct
130905,130905,type1,p1,436500,360.0,578000.0,75.51903114,home,direct
130906,130906,type1,p3,316500,360.0,528000.0,59.94318182,home,direct
130907,130907,type1,p4,606500,360.0,818000.0,74.14425428,home,direct
130908,130908,type2,p1,526500,360.0,538000.0,97.86245353,home,direct
130909,130909,type1,p1,726500,360.0,1008000.0,72.0734127,home,direct
130910,130910,type1,p3,206500,360.0,,,home,direct
130911,130911,type1,p3,286500,360.0,388000.0,73.84020619,home,direct
130912,130912,type1,p4,206500,180.0,348000.0,59.33908046,home,direct
130913,130913,type1,p1,476500,360.0,858000.0,55.53613054,home,direct
130914,130914,type1,p4,146500,360.0,198000.0,73.98989899,home,direct
130915,130915,type3,p3,356500,360.0,398000.0,89.57286432,home,direct
130916,130916,type1,p3,176500,360.0,278000.0,63.48920863,home,direct
130917,130917,type1,p4,466500,360.0,598000.0,78.01003344,home,direct
130918,130918,type1,p3,156500,360.0,488000.0,32.06967213,home,direct
130919,130919,type1,p3,486500,360.0,758000.0,64.18205805,home,direct
130920,130920,type2,p3,146500,360.0,168000.0,87.20238095,home,direct
130921,130921,type1,p1,536500,360.0,678000.0,79.12979351,home,direct
130922,130922,type1,p4,176500,180.0,358000.0,49.30167598,home,direct
130923,130923,type2,p3,276500,360.0,358000.0,77.23463687,home,direct
130924,130924,type1,p4,536500,360.0,1008000.0,53.22420635,home,direct
130925,130925,type1,p4,326500,360.0,458000.0,71.28820961,home,direct
130926,130926,type2,p4,386500,360.0,458000.0,84.38864629,home,direct
130927,130927,type1,p2,286500,360.0,668000.0,42.88922156,home,direct
130928,130928,type1,p1,426500,360.0,538000.0,79.27509294,home,direct
130929,130929,type1,p4,316500,360.0,598000.0,52.9264214,home,direct
130930,130930,type1,p4,286500,360.0,618000.0,46.3592233,home,direct
130931,130931,type1,p1,546500,360.0,678000.0,80.60471976,home,direct
130932,130932,type1,p4,276500,240.0,318000.0,86.94968553,home,direct
130933,130933,type1,p1,666500,360.0,,,home,direct
130934,130934,type1,p3,106500,360.0,128000.0,83.203125,home,direct
130935,130935,type1,p3,436500,180.0,628000.0,69.50636943,home,direct
130936,130936,type1,p3,266500,360.0,558000.0,47.75985663,home,direct
130937,130937,type1,p4,516500,360.0,1038000.0,49.75915222,home,direct
130938,130938,type3,p3,166500,360.0,,,home,direct
130939,130939,type1,p3,246500,180.0,568000.0,43.39788732,home,direct
130940,130940,type1,p3,186500,180.0,378000.0,49.33862434,home,direct
130941,130941,type1,p3,216500,360.0,258000.0,83.91472868,home,direct
130942,130942,type3,p3,96500,360.0,158000.0,61.07594937,home,direct
130943,130943,type1,p4,596500,360.0,828000.0,72.0410628,home,direct
130944,130944,type1,p4,316500,360.0,428000.0,73.94859813,home,direct
130945,130945,type2,p4,246500,360.0,318000.0,77.51572327,home,direct
130946,130946,type2,p3,196500,360.0,228000.0,86.18421053,home,direct
130947,130947,type1,p3,236500,360.0,338000.0,69.9704142,home,direct
130948,130948,type1,p3,406500,360.0,,,home,direct
130949,130949,type1,p1,406500,360.0,428000.0,94.97663551,home,direct
130950,130950,type1,p4,636500,360.0,1028000.0,61.91634241,home,direct
130951,130951,type1,p2,86500,180.0,,,home,direct
130952,130952,type1,p3,726500,360.0,1838000.0,39.52665941,home,direct
130953,130953,type2,p3,296500,360.0,328000.0,90.39634146,home,direct
130954,130954,type1,p3,386500,120.0,758000.0,50.98944591,home,direct
130955,130955,type3,p1,336500,360.0,,,home,direct
130956,130956,type1,p2,156500,180.0,228000.0,68.64035088,home,direct
130957,130957,type1,p1,186500,360.0,208000.0,89.66346154,home,direct
130958,130958,type1,p4,446500,360.0,598000.0,74.66555184,home,direct
130959,130959,type1,p3,126500,360.0,178000.0,71.06741573,home,direct
130960,130960,type1,p4,316500,360.0,368000.0,86.00543478,home,direct
130961,130961,type1,p3,286500,360.0,358000.0,80.02793296,home,direct
130962,130962,type1,p3,506500,360.0,838000.0,60.44152745,home,direct
130963,130963,type2,p3,226500,360.0,308000.0,73.53896104,home,direct
130964,130964,type1,p4,196500,300.0,238000.0,82.56302521,home,direct
130965,130965,type1,p4,476500,360.0,908000.0,52.47797357,home,direct
130966,130966,type1,p3,486500,360.0,1278000.0,38.06729264,home,direct
130967,130967,type3,p4,236500,360.0,268000.0,88.24626866,home,direct
130968,130968,type2,p4,346500,360.0,348000.0,99.56896552,home,direct
130969,130969,type1,p1,336500,360.0,358000.0,93.99441341,home,direct
130970,130970,type3,p4,326500,360.0,508000.0,64.27165354,home,direct
130971,130971,type1,p4,266500,360.0,358000.0,74.44134078,home,direct
130972,130972,type1,p1,256500,324.0,268000.0,95.70895522,home,direct
130973,130973,type1,p3,146500,360.0,208000.0,70.43269231,home,direct
130974,130974,type1,p4,676500,360.0,908000.0,74.50440529,home,direct
130975,130975,type1,p4,386500,360.0,718000.0,53.83008357,home,direct
130976,130976,type1,p4,406500,324.0,598000.0,67.97658863,home,direct
130977,130977,type1,p3,1126500,360.0,2008000.0,56.10059761,home,direct
130978,130978,type1,p4,146500,360.0,198000.0,73.98989899,home,direct
130979,130979,type1,p3,106500,180.0,,,home,direct
130980,130980,type1,p4,616500,180.0,918000.0,67.15686275,home,direct
130981,130981,type1,p3,146500,240.0,368000.0,39.80978261,home,direct
130982,130982,type1,p3,456500,360.0,1058000.0,43.14744802,home,direct
130983,130983,type1,p3,256500,360.0,1978000.0,12.96764408,home,direct
130984,130984,type1,p3,176500,180.0,268000.0,65.85820896,home,direct
