applicant_id,credit_worthiness,open_credit,credit_type,credit_score,co_applicant_credit_type,negative_amortization,interest_only,lump_sum_payment,debt_to_income_ratio
135572,l1,nopc,EXP,533,CIB,not_neg,not_int,not_lpsm,45.0
135573,l1,nopc,CRIF,585,EXP,not_neg,not_int,not_lpsm,48.0
135574,l1,nopc,CIB,511,CIB,not_neg,not_int,not_lpsm,35.0
135575,l1,nopc,CRIF,747,EXP,not_neg,not_int,not_lpsm,36.0
135576,l1,nopc,CIB,641,CIB,not_neg,not_int,not_lpsm,48.0
135577,l1,nopc,CIB,604,EXP,not_neg,not_int,not_lpsm,36.0
135578,l1,nopc,CRIF,544,EXP,not_neg,not_int,not_lpsm,7.0
135579,l1,nopc,CIB,702,CIB,not_neg,not_int,not_lpsm,37.0
135580,l1,nopc,CRIF,661,CIB,not_neg,int_only,not_lpsm,17.0
135581,l1,nopc,EXP,858,CIB,not_neg,not_int,not_lpsm,38.0
135582,l1,nopc,EXP,818,CIB,not_neg,not_int,not_lpsm,39.0
135583,l1,nopc,CRIF,713,CIB,not_neg,not_int,not_lpsm,20.0
135584,l1,nopc,CIB,557,CIB,not_neg,not_int,not_lpsm,40.0
135585,l1,nopc,CRIF,859,EXP,neg_amm,not_int,not_lpsm,40.0
135586,l1,nopc,CIB,833,CIB,not_neg,not_int,not_lpsm,46.0
135587,l1,nopc,CRIF,529,CIB,not_neg,not_int,not_lpsm,60.0
135588,l1,nopc,CIB,836,CIB,not_neg,not_int,not_lpsm,5.0
135589,l1,nopc,CRIF,542,EXP,not_neg,not_int,not_lpsm,33.0
135590,l2,nopc,EXP,712,CIB,not_neg,not_int,not_lpsm,33.0
135591,l1,nopc,EXP,831,EXP,not_neg,not_int,not_lpsm,41.0
135592,l1,nopc,CRIF,568,CIB,not_neg,not_int,not_lpsm,53.0
135593,l1,nopc,CIB,814,CIB,neg_amm,int_only,not_lpsm,21.0
135594,l1,nopc,CIB,604,EXP,not_neg,not_int,not_lpsm,
135595,l1,nopc,CIB,562,CIB,not_neg,not_int,not_lpsm,31.0
135596,l1,nopc,CRIF,776,CIB,not_neg,not_int,not_lpsm,42.0
135597,l1,nopc,EXP,806,CIB,not_neg,not_int,not_lpsm,41.0
135598,l1,nopc,EXP,656,EXP,not_neg,not_int,not_lpsm,40.0
135599,l1,nopc,CRIF,692,EXP,not_neg,not_int,not_lpsm,37.0
135600,l1,nopc,CIB,559,EXP,neg_amm,not_int,not_lpsm,32.0
135601,l2,nopc,EQUI,544,EXP,neg_amm,not_int,not_lpsm,
135602,l1,nopc,EQUI,748,EXP,not_neg,not_int,not_lpsm,
135603,l1,nopc,CRIF,858,CIB,not_neg,not_int,not_lpsm,26.0
135604,l1,nopc,CIB,719,CIB,not_neg,not_int,not_lpsm,22.0
135605,l1,nopc,CIB,513,EXP,not_neg,not_int,not_lpsm,35.0
135606,l1,nopc,EXP,768,CIB,not_neg,not_int,not_lpsm,41.0
135607,l1,nopc,CRIF,608,EXP,not_neg,not_int,not_lpsm,37.0
135608,l1,nopc,CIB,705,CIB,not_neg,not_int,lpsm,50.0
135609,l1,nopc,EXP,872,EXP,not_neg,not_int,not_lpsm,21.0
135610,l1,nopc,EXP,632,CIB,not_neg,not_int,not_lpsm,44.0
135611,l1,nopc,CRIF,647,CIB,not_neg,not_int,not_lpsm,31.0
135612,l1,nopc,CRIF,674,CIB,not_neg,not_int,not_lpsm,22.0
135613,l1,nopc,CIB,797,CIB,neg_amm,not_int,not_lpsm,37.0
135614,l1,nopc,EXP,735,CIB,not_neg,not_int,not_lpsm,48.0
135615,l1,nopc,EQUI,790,EXP,not_neg,not_int,not_lpsm,
135616,l1,nopc,EXP,628,CIB,not_neg,not_int,not_lpsm,48.0
135617,l1,nopc,CIB,628,EXP,not_neg,not_int,not_lpsm,43.0
135618,l1,nopc,CIB,574,CIB,not_neg,not_int,not_lpsm,35.0
135619,l1,nopc,EXP,505,CIB,not_neg,not_int,not_lpsm,35.0
135620,l1,nopc,CIB,530,CIB,not_neg,not_int,not_lpsm,32.0
135621,l1,nopc,CRIF,635,EXP,not_neg,not_int,not_lpsm,53.0
135622,l1,nopc,CRIF,651,CIB,not_neg,not_int,not_lpsm,48.0
135623,l1,nopc,CRIF,838,EXP,not_neg,not_int,not_lpsm,42.0
135624,l1,nopc,CRIF,587,EXP,neg_amm,not_int,not_lpsm,49.0
135625,l1,nopc,EQUI,796,EXP,not_neg,not_int,not_lpsm,
135626,l1,nopc,CRIF,812,CIB,not_neg,not_int,not_lpsm,48.0
135627,l1,nopc,CRIF,517,CIB,not_neg,not_int,not_lpsm,40.0
135628,l1,nopc,CRIF,794,CIB,not_neg,int_only,not_lpsm,41.0
135629,l1,nopc,EXP,887,EXP,not_neg,not_int,not_lpsm,36.0
135630,l1,nopc,CRIF,876,EXP,not_neg,not_int,not_lpsm,37.0
135631,l1,nopc,CRIF,881,CIB,not_neg,not_int,not_lpsm,27.0
135632,l1,nopc,EXP,634,EXP,not_neg,not_int,not_lpsm,45.0
135633,l1,nopc,CIB,533,EXP,not_neg,not_int,not_lpsm,46.0
135634,l1,nopc,EXP,565,CIB,not_neg,not_int,not_lpsm,26.0
135635,l1,nopc,CIB,526,CIB,not_neg,not_int,not_lpsm,21.0
135636,l1,nopc,EXP,517,CIB,not_neg,not_int,not_lpsm,35.0
135637,l1,nopc,EXP,533,EXP,not_neg,not_int,not_lpsm,36.0
135638,l1,nopc,EXP,852,EXP,not_neg,not_int,not_lpsm,40.0
135639,l1,nopc,CIB,795,EXP,not_neg,not_int,not_lpsm,33.0
135640,l1,nopc,CRIF,695,EXP,neg_amm,not_int,not_lpsm,49.0
135641,l1,nopc,CIB,662,CIB,not_neg,not_int,not_lpsm,30.0
135642,l1,nopc,CIB,777,CIB,not_neg,not_int,not_lpsm,20.0
135643,l1,nopc,EXP,749,EXP,not_neg,not_int,not_lpsm,
135644,l1,nopc,CIB,832,CIB,not_neg,not_int,not_lpsm,58.0
135645,l1,nopc,EQUI,810,EXP,neg_amm,not_int,not_lpsm,
135646,l1,nopc,CIB,649,EXP,not_neg,not_int,not_lpsm,31.0
135647,l1,nopc,CRIF,804,EXP,not_neg,not_int,lpsm,
135648,l1,nopc,CRIF,791,CIB,not_neg,not_int,not_lpsm,59.0
135649,l1,nopc,EXP,603,CIB,not_neg,not_int,not_lpsm,35.0
135650,l1,nopc,CIB,509,CIB,not_neg,not_int,not_lpsm,40.0
135651,l1,nopc,EXP,599,EXP,not_neg,not_int,not_lpsm,21.0
135652,l1,nopc,CRIF,888,CIB,not_neg,not_int,not_lpsm,44.0
135653,l2,nopc,CIB,585,CIB,not_neg,not_int,not_lpsm,30.0
135654,l1,nopc,CIB,849,EXP,not_neg,not_int,not_lpsm,
135655,l1,nopc,CRIF,892,CIB,not_neg,not_int,not_lpsm,47.0
135656,l1,nopc,CRIF,701,EXP,not_neg,not_int,not_lpsm,40.0
135657,l1,nopc,CRIF,623,EXP,not_neg,not_int,not_lpsm,46.0
135658,l1,nopc,EXP,899,EXP,neg_amm,not_int,not_lpsm,32.0
135659,l1,nopc,CIB,709,EXP,neg_amm,not_int,not_lpsm,26.0
135660,l1,nopc,CRIF,848,EXP,not_neg,not_int,not_lpsm,57.0
135661,l1,nopc,CRIF,635,EXP,not_neg,not_int,not_lpsm,47.0
135662,l1,nopc,CIB,664,EXP,not_neg,not_int,not_lpsm,49.0
135663,l1,nopc,CIB,647,CIB,not_neg,not_int,not_lpsm,45.0
135664,l1,nopc,CIB,503,CIB,not_neg,not_int,not_lpsm,23.0
135665,l1,nopc,EQUI,531,EXP,not_neg,not_int,not_lpsm,
135666,l1,nopc,CRIF,579,EXP,not_neg,not_int,lpsm,48.0
135667,l1,nopc,CRIF,825,CIB,not_neg,not_int,not_lpsm,41.0
135668,l1,nopc,CIB,866,EXP,not_neg,not_int,not_lpsm,17.0
135669,l1,nopc,EXP,512,CIB,not_neg,not_int,not_lpsm,10.0
135670,l2,nopc,CRIF,744,CIB,not_neg,not_int,not_lpsm,34.0
135671,l1,nopc,EXP,893,CIB,neg_amm,not_int,not_lpsm,10.0
135672,l1,nopc,EXP,832,EXP,not_neg,not_int,not_lpsm,49.0
135673,l1,nopc,CIB,556,CIB,not_neg,not_int,not_lpsm,24.0
135674,l1,nopc,EXP,787,CIB,not_neg,not_int,not_lpsm,32.0
135675,l1,nopc,CIB,753,EXP,not_neg,not_int,not_lpsm,35.0
135676,l1,nopc,EXP,879,CIB,not_neg,not_int,not_lpsm,47.0
135677,l1,nopc,CIB,869,EXP,not_neg,not_int,not_lpsm,32.0
135678,l1,nopc,EXP,712,CIB,not_neg,not_int,not_lpsm,49.0
135679,l1,nopc,CRIF,614,CIB,neg_amm,not_int,not_lpsm,49.0
135680,l1,nopc,EXP,831,CIB,not_neg,not_int,not_lpsm,60.0
135681,l1,nopc,CRIF,823,EXP,not_neg,int_only,not_lpsm,31.0
135682,l1,nopc,CRIF,766,CIB,not_neg,not_int,not_lpsm,42.0
135683,l1,nopc,CRIF,879,EXP,not_neg,not_int,not_lpsm,5.0
135684,l1,nopc,EXP,820,EXP,not_neg,not_int,lpsm,37.0
135685,l1,nopc,CRIF,864,EXP,not_neg,not_int,not_lpsm,36.0
135686,l1,nopc,CRIF,710,EXP,not_neg,not_int,not_lpsm,31.0
135687,l1,nopc,CRIF,818,CIB,not_neg,not_int,not_lpsm,30.0
135688,l1,nopc,EXP,773,CIB,not_neg,not_int,not_lpsm,47.0
135689,l1,nopc,CRIF,659,EXP,not_neg,not_int,not_lpsm,25.0
135690,l1,nopc,CIB,834,EXP,not_neg,not_int,not_lpsm,46.0
135691,l1,nopc,EXP,575,CIB,neg_amm,not_int,not_lpsm,54.0
135692,l1,nopc,CIB,609,CIB,not_neg,not_int,not_lpsm,28.0
135693,l1,nopc,CRIF,658,CIB,not_neg,not_int,not_lpsm,27.0
135694,l1,nopc,EXP,683,CIB,not_neg,not_int,not_lpsm,44.0
135695,l1,nopc,EXP,856,CIB,not_neg,not_int,not_lpsm,43.0
135696,l1,nopc,EXP,758,CIB,not_neg,not_int,not_lpsm,46.0
135697,l1,nopc,CIB,837,EXP,not_neg,not_int,not_lpsm,27.0
135698,l1,nopc,EXP,561,CIB,not_neg,not_int,not_lpsm,22.0
135699,l1,nopc,CIB,558,CIB,not_neg,not_int,not_lpsm,44.0
135700,l2,nopc,CIB,565,CIB,not_neg,not_int,not_lpsm,21.0
135701,l1,nopc,EQUI,897,EXP,not_neg,int_only,not_lpsm,
135702,l1,nopc,CIB,718,CIB,not_neg,not_int,not_lpsm,37.0
135703,l2,nopc,EQUI,593,EXP,not_neg,not_int,not_lpsm,
135704,l1,nopc,CRIF,744,EXP,not_neg,not_int,not_lpsm,38.0
135705,l1,nopc,CIB,571,EXP,not_neg,not_int,not_lpsm,33.0
135706,l1,nopc,EXP,502,EXP,not_neg,not_int,lpsm,46.0
135707,l1,nopc,CRIF,781,EXP,not_neg,not_int,not_lpsm,37.0
135708,l2,nopc,EQUI,820,EXP,not_neg,not_int,not_lpsm,
135709,l2,nopc,CIB,899,CIB,neg_amm,not_int,not_lpsm,40.0
135710,l1,nopc,EQUI,659,EXP,not_neg,not_int,not_lpsm,
135711,l1,nopc,CIB,863,CIB,not_neg,int_only,not_lpsm,38.0
135712,l1,nopc,CIB,629,CIB,not_neg,not_int,not_lpsm,47.0
135713,l1,nopc,CIB,878,CIB,not_neg,not_int,not_lpsm,42.0
135714,l1,nopc,EXP,869,CIB,not_neg,not_int,not_lpsm,
135715,l1,nopc,CIB,775,CIB,not_neg,not_int,not_lpsm,
135716,l1,nopc,EXP,644,CIB,not_neg,not_int,not_lpsm,42.0
135717,l1,nopc,CRIF,635,EXP,not_neg,not_int,not_lpsm,40.0
135718,l1,nopc,CIB,674,CIB,not_neg,not_int,not_lpsm,49.0
135719,l1,nopc,CRIF,611,CIB,not_neg,not_int,not_lpsm,27.0
135720,l1,nopc,EXP,698,CIB,not_neg,not_int,not_lpsm,44.0
135721,l1,nopc,CRIF,616,EXP,not_neg,not_int,not_lpsm,
135722,l1,nopc,CIB,710,EXP,neg_amm,not_int,not_lpsm,21.0
135723,l1,nopc,CRIF,673,CIB,not_neg,not_int,not_lpsm,55.0
135724,l1,nopc,CIB,858,CIB,not_neg,not_int,not_lpsm,47.0
135725,l1,nopc,CIB,678,CIB,not_neg,not_int,not_lpsm,37.0
135726,l1,nopc,CIB,863,EXP,not_neg,not_int,not_lpsm,48.0
135727,l1,nopc,CRIF,832,EXP,neg_amm,not_int,not_lpsm,27.0
135728,l1,nopc,CRIF,526,CIB,not_neg,not_int,not_lpsm,24.0
135729,l1,nopc,EQUI,824,EXP,not_neg,not_int,not_lpsm,
135730,l1,nopc,CRIF,624,CIB,not_neg,not_int,not_lpsm,55.0
135731,l1,nopc,CIB,703,EXP,not_neg,not_int,not_lpsm,25.0
135732,l1,nopc,CRIF,573,EXP,not_neg,not_int,not_lpsm,43.0
135733,l2,nopc,CIB,815,EXP,not_neg,not_int,not_lpsm,36.0
135734,l1,nopc,CIB,783,CIB,not_neg,not_int,not_lpsm,41.0
135735,l1,nopc,CRIF,610,EXP,not_neg,not_int,not_lpsm,
135736,l1,nopc,CRIF,759,CIB,not_neg,not_int,not_lpsm,27.0
135737,l1,nopc,CRIF,643,EXP,not_neg,not_int,not_lpsm,58.0
135738,l1,nopc,CRIF,784,CIB,not_neg,not_int,not_lpsm,46.0
135739,l1,nopc,CIB,710,CIB,not_neg,not_int,not_lpsm,41.0
135740,l2,nopc,EQUI,639,EXP,neg_amm,not_int,not_lpsm,
135741,l1,nopc,CIB,643,EXP,not_neg,not_int,not_lpsm,14.0
135742,l1,nopc,EQUI,581,EXP,neg_amm,not_int,not_lpsm,
135743,l1,nopc,CRIF,591,CIB,not_neg,not_int,not_lpsm,32.0
135744,l1,nopc,CIB,850,CIB,not_neg,not_int,not_lpsm,39.0
135745,l2,nopc,CRIF,844,EXP,neg_amm,not_int,not_lpsm,12.0
135746,l1,nopc,CIB,577,EXP,neg_amm,not_int,not_lpsm,7.0
135747,l1,nopc,EQUI,784,EXP,not_neg,int_only,not_lpsm,
135748,l1,nopc,CIB,510,EXP,not_neg,int_only,not_lpsm,44.0
135749,l1,nopc,EXP,773,EXP,neg_amm,not_int,not_lpsm,43.0
135750,l1,nopc,CRIF,602,CIB,not_neg,not_int,not_lpsm,43.0
135751,l1,nopc,CIB,718,EXP,neg_amm,not_int,not_lpsm,27.0
135752,l1,nopc,EXP,831,EXP,not_neg,not_int,lpsm,26.0
135753,l1,nopc,EXP,728,CIB,not_neg,not_int,not_lpsm,29.0
135754,l1,nopc,CIB,602,CIB,not_neg,not_int,not_lpsm,
135755,l1,nopc,EXP,874,EXP,not_neg,not_int,not_lpsm,43.0
135756,l1,nopc,EXP,576,CIB,not_neg,not_int,lpsm,49.0
135757,l1,nopc,CRIF,670,CIB,not_neg,not_int,not_lpsm,47.0
135758,l1,nopc,EXP,788,EXP,not_neg,int_only,not_lpsm,31.0
135759,l1,nopc,CIB,728,CIB,not_neg,not_int,not_lpsm,38.0
135760,l1,nopc,CIB,846,CIB,neg_amm,not_int,not_lpsm,49.0
135761,l1,nopc,EXP,513,CIB,not_neg,not_int,not_lpsm,31.0
135762,l1,nopc,CIB,886,CIB,not_neg,not_int,not_lpsm,49.0
135763,l1,nopc,EXP,780,CIB,not_neg,not_int,not_lpsm,24.0
135764,l1,nopc,CRIF,732,CIB,not_neg,not_int,not_lpsm,21.0
135765,l1,nopc,CRIF,696,EXP,not_neg,not_int,not_lpsm,42.0
135766,l1,nopc,EXP,536,EXP,not_neg,not_int,not_lpsm,41.0
135767,l1,nopc,CRIF,865,CIB,not_neg,int_only,not_lpsm,13.0
135768,l1,nopc,CRIF,598,EXP,neg_amm,not_int,not_lpsm,44.0
135769,l1,nopc,CIB,670,CIB,not_neg,not_int,not_lpsm,9.0
135770,l1,nopc,EXP,717,EXP,not_neg,not_int,not_lpsm,41.0
135771,l1,nopc,EXP,537,CIB,not_neg,int_only,not_lpsm,49.0
135772,l1,nopc,CIB,724,EXP,not_neg,not_int,not_lpsm,8.0
135773,l1,nopc,CRIF,532,CIB,not_neg,not_int,not_lpsm,
135774,l1,nopc,EQUI,697,EXP,not_neg,not_int,lpsm,
135775,l1,nopc,EXP,829,EXP,not_neg,not_int,not_lpsm,
135776,l1,nopc,CIB,564,CIB,not_neg,not_int,not_lpsm,59.0
135777,l1,nopc,EXP,591,EXP,not_neg,not_int,not_lpsm,
135778,l1,nopc,EXP,772,CIB,not_neg,not_int,not_lpsm,40.0
135779,l1,nopc,CIB,690,EXP,not_neg,not_int,not_lpsm,39.0
135780,l2,nopc,CIB,545,CIB,not_neg,not_int,not_lpsm,5.0
135781,l1,nopc,EXP,764,EXP,not_neg,not_int,not_lpsm,26.0
135782,l1,nopc,CIB,704,CIB,not_neg,not_int,not_lpsm,59.0
135783,l1,nopc,EXP,709,EXP,not_neg,not_int,not_lpsm,30.0
135784,l1,nopc,EXP,874,CIB,not_neg,not_int,not_lpsm,25.0
135785,l1,nopc,EQUI,722,EXP,not_neg,not_int,lpsm,
135786,l2,nopc,CIB,884,CIB,neg_amm,not_int,not_lpsm,30.0
135787,l1,nopc,EXP,868,EXP,not_neg,not_int,not_lpsm,31.0
135788,l1,nopc,EQUI,803,EXP,not_neg,not_int,not_lpsm,
135789,l1,nopc,CIB,747,CIB,not_neg,not_int,not_lpsm,20.0
135790,l1,nopc,CIB,666,EXP,neg_amm,not_int,not_lpsm,45.0
135791,l1,nopc,EXP,582,CIB,not_neg,not_int,not_lpsm,49.0
135792,l1,nopc,EXP,889,EXP,not_neg,not_int,not_lpsm,
135793,l1,nopc,CRIF,814,EXP,not_neg,not_int,not_lpsm,36.0
135794,l1,nopc,CRIF,815,CIB,not_neg,not_int,not_lpsm,46.0
135795,l1,nopc,CRIF,790,CIB,not_neg,not_int,not_lpsm,14.0
135796,l1,nopc,CRIF,827,EXP,not_neg,int_only,not_lpsm,27.0
135797,l1,nopc,EXP,508,CIB,not_neg,not_int,lpsm,55.0
135798,l1,nopc,EXP,702,CIB,not_neg,not_int,not_lpsm,61.0
135799,l1,nopc,EXP,679,CIB,neg_amm,not_int,not_lpsm,37.0
135800,l1,nopc,CIB,795,CIB,not_neg,not_int,not_lpsm,29.0
135801,l1,nopc,CIB,785,EXP,not_neg,not_int,not_lpsm,30.0
135802,l1,nopc,CRIF,673,EXP,not_neg,not_int,not_lpsm,
135803,l1,nopc,CIB,645,CIB,not_neg,not_int,not_lpsm,37.0
135804,l1,nopc,CRIF,590,EXP,not_neg,not_int,not_lpsm,12.0
135805,l1,nopc,CRIF,611,EXP,not_neg,not_int,not_lpsm,44.0
135806,l1,nopc,CIB,712,CIB,not_neg,not_int,not_lpsm,27.0
135807,l1,nopc,EXP,731,EXP,not_neg,not_int,not_lpsm,36.0
135808,l1,nopc,CIB,832,CIB,not_neg,not_int,not_lpsm,38.0
135809,l1,nopc,CIB,673,CIB,not_neg,not_int,not_lpsm,49.0
135810,l1,nopc,EQUI,631,EXP,not_neg,not_int,not_lpsm,
135811,l1,nopc,CRIF,883,CIB,not_neg,not_int,not_lpsm,44.0
135812,l1,nopc,CRIF,792,EXP,not_neg,not_int,not_lpsm,32.0
135813,l1,nopc,CRIF,564,EXP,not_neg,not_int,not_lpsm,43.0
135814,l1,nopc,CRIF,691,EXP,not_neg,not_int,not_lpsm,41.0
135815,l1,nopc,CIB,725,CIB,neg_amm,not_int,not_lpsm,47.0
135816,l1,nopc,CIB,521,CIB,not_neg,not_int,not_lpsm,37.0
135817,l1,nopc,CIB,707,CIB,not_neg,not_int,not_lpsm,49.0
135818,l1,nopc,EXP,706,CIB,not_neg,int_only,not_lpsm,
135819,l1,nopc,EXP,783,CIB,not_neg,not_int,not_lpsm,49.0
135820,l1,nopc,EXP,599,CIB,not_neg,not_int,not_lpsm,44.0
135821,l1,nopc,EXP,813,CIB,neg_amm,not_int,not_lpsm,
135822,l1,nopc,CIB,541,EXP,not_neg,int_only,not_lpsm,36.0
135823,l1,nopc,EQUI,543,EXP,not_neg,not_int,not_lpsm,
135824,l1,nopc,EXP,556,CIB,not_neg,not_int,not_lpsm,47.0
135825,l1,nopc,EXP,504,CIB,not_neg,not_int,not_lpsm,45.0
135826,l1,nopc,CRIF,763,EXP,not_neg,not_int,not_lpsm,48.0
135827,l1,nopc,CRIF,542,CIB,neg_amm,not_int,not_lpsm,45.0
135828,l1,nopc,CIB,737,EXP,not_neg,not_int,not_lpsm,37.0
135829,l1,nopc,CRIF,800,CIB,not_neg,not_int,not_lpsm,41.0
135830,l1,nopc,CRIF,875,CIB,not_neg,not_int,not_lpsm,42.0
135831,l1,nopc,EXP,877,EXP,not_neg,not_int,not_lpsm,22.0
135832,l1,nopc,EXP,689,EXP,not_neg,not_int,not_lpsm,47.0
135833,l1,nopc,CIB,831,EXP,not_neg,not_int,not_lpsm,24.0
135834,l1,nopc,CRIF,636,EXP,not_neg,not_int,not_lpsm,44.0
135835,l1,nopc,CIB,792,CIB,not_neg,not_int,not_lpsm,29.0
135836,l1,nopc,CIB,571,EXP,not_neg,not_int,not_lpsm,44.0
135837,l1,nopc,CIB,578,EXP,not_neg,not_int,not_lpsm,22.0
135838,l1,nopc,EXP,615,CIB,not_neg,not_int,not_lpsm,40.0
135839,l1,nopc,CRIF,636,CIB,not_neg,not_int,not_lpsm,30.0
135840,l1,nopc,CRIF,884,EXP,not_neg,not_int,not_lpsm,20.0
135841,l1,nopc,CIB,590,EXP,not_neg,not_int,not_lpsm,27.0
135842,l1,nopc,CRIF,591,EXP,not_neg,not_int,not_lpsm,49.0
135843,l1,nopc,CRIF,821,EXP,not_neg,not_int,not_lpsm,30.0
135844,l1,nopc,CIB,615,EXP,not_neg,not_int,not_lpsm,36.0
135845,l1,nopc,CIB,577,EXP,not_neg,not_int,not_lpsm,20.0
135846,l1,nopc,CRIF,681,EXP,neg_amm,not_int,not_lpsm,19.0
135847,l1,nopc,EXP,513,EXP,not_neg,not_int,not_lpsm,33.0
135848,l1,nopc,CIB,866,EXP,not_neg,not_int,not_lpsm,46.0
135849,l1,nopc,CIB,795,CIB,not_neg,not_int,not_lpsm,43.0
135850,l1,nopc,CRIF,629,EXP,not_neg,not_int,not_lpsm,49.0
135851,l1,nopc,CIB,762,EXP,neg_amm,not_int,not_lpsm,48.0
135852,l1,nopc,CIB,523,EXP,not_neg,not_int,not_lpsm,32.0
135853,l1,nopc,EQUI,543,EXP,not_neg,not_int,not_lpsm,
135854,l1,nopc,EXP,679,CIB,not_neg,not_int,not_lpsm,40.0
135855,l2,nopc,EQUI,674,EXP,neg_amm,not_int,not_lpsm,
135856,l1,nopc,CIB,581,CIB,not_neg,int_only,not_lpsm,24.0
135857,l1,nopc,EXP,707,EXP,not_neg,not_int,lpsm,60.0
135858,l1,nopc,CIB,618,EXP,not_neg,not_int,not_lpsm,27.0
135859,l1,nopc,CIB,502,CIB,not_neg,not_int,not_lpsm,45.0
135860,l1,nopc,EXP,601,CIB,not_neg,not_int,not_lpsm,59.0
135861,l1,nopc,EQUI,735,EXP,not_neg,not_int,not_lpsm,
135862,l1,nopc,CRIF,690,EXP,not_neg,not_int,not_lpsm,37.0
135863,l1,nopc,CIB,524,CIB,not_neg,not_int,not_lpsm,42.0
135864,l1,nopc,EXP,663,EXP,neg_amm,not_int,not_lpsm,47.0
135865,l1,nopc,EQUI,826,EXP,neg_amm,not_int,not_lpsm,
135866,l1,nopc,EXP,619,EXP,not_neg,not_int,not_lpsm,
135867,l1,nopc,EXP,798,CIB,neg_amm,not_int,not_lpsm,32.0
135868,l1,nopc,CRIF,833,CIB,not_neg,not_int,not_lpsm,35.0
135869,l1,nopc,CRIF,718,EXP,not_neg,not_int,not_lpsm,26.0
135870,l2,nopc,CIB,740,CIB,not_neg,not_int,not_lpsm,38.0
135871,l1,nopc,CRIF,869,EXP,not_neg,not_int,not_lpsm,36.0
135872,l1,nopc,CRIF,614,EXP,not_neg,not_int,not_lpsm,
135873,l1,nopc,CRIF,848,CIB,not_neg,not_int,not_lpsm,43.0
135874,l1,nopc,CRIF,629,EXP,not_neg,int_only,not_lpsm,41.0
135875,l1,nopc,EQUI,672,EXP,not_neg,not_int,not_lpsm,
135876,l1,nopc,EXP,679,EXP,not_neg,not_int,not_lpsm,48.0
135877,l1,nopc,EXP,565,EXP,not_neg,not_int,not_lpsm,
135878,l1,nopc,EQUI,765,EXP,neg_amm,not_int,not_lpsm,
135879,l1,nopc,CRIF,623,EXP,not_neg,int_only,not_lpsm,
135880,l1,nopc,CRIF,892,EXP,not_neg,not_int,not_lpsm,34.0
135881,l1,nopc,CRIF,525,CIB,not_neg,not_int,not_lpsm,32.0
135882,l1,nopc,EQUI,813,EXP,not_neg,not_int,not_lpsm,
135883,l1,nopc,CIB,680,CIB,not_neg,not_int,not_lpsm,36.0
135884,l1,nopc,EQUI,653,EXP,not_neg,not_int,not_lpsm,
135885,l1,nopc,CIB,787,EXP,not_neg,not_int,not_lpsm,36.0
135886,l1,nopc,EXP,732,CIB,not_neg,not_int,not_lpsm,20.0
135887,l1,nopc,CRIF,854,CIB,not_neg,not_int,not_lpsm,
135888,l1,nopc,EXP,609,CIB,not_neg,not_int,not_lpsm,44.0
135889,l1,nopc,CIB,613,CIB,not_neg,not_int,not_lpsm,44.0
135890,l1,nopc,CRIF,611,CIB,not_neg,not_int,not_lpsm,37.0
135891,l1,nopc,EXP,846,CIB,neg_amm,not_int,not_lpsm,38.0
135892,l1,nopc,CIB,712,CIB,neg_amm,not_int,not_lpsm,57.0
135893,l1,nopc,EXP,798,EXP,not_neg,not_int,not_lpsm,44.0
135894,l1,nopc,EXP,798,EXP,not_neg,not_int,not_lpsm,34.0
135895,l1,nopc,CRIF,788,CIB,not_neg,not_int,not_lpsm,41.0
135896,l1,nopc,CRIF,516,EXP,not_neg,not_int,not_lpsm,
135897,l1,nopc,EQUI,884,EXP,not_neg,not_int,not_lpsm,
135898,l1,nopc,CRIF,617,CIB,neg_amm,not_int,not_lpsm,36.0
135899,l1,nopc,CRIF,547,EXP,not_neg,not_int,not_lpsm,47.0
135900,l1,nopc,CIB,742,EXP,not_neg,not_int,not_lpsm,44.0
135901,l1,nopc,CRIF,500,EXP,not_neg,not_int,not_lpsm,49.0
135902,l1,nopc,CIB,564,EXP,not_neg,not_int,not_lpsm,20.0
135903,l1,nopc,EXP,747,CIB,not_neg,not_int,not_lpsm,45.0
135904,l1,nopc,EXP,883,CIB,not_neg,int_only,not_lpsm,37.0
135905,l1,nopc,CIB,566,CIB,not_neg,not_int,not_lpsm,22.0
135906,l1,nopc,CIB,724,CIB,not_neg,not_int,not_lpsm,31.0
135907,l2,nopc,CRIF,662,CIB,not_neg,not_int,not_lpsm,36.0
135908,l1,nopc,CRIF,779,CIB,not_neg,not_int,not_lpsm,35.0
135909,l1,nopc,EQUI,621,EXP,neg_amm,not_int,not_lpsm,
135910,l1,nopc,CIB,655,CIB,not_neg,not_int,not_lpsm,48.0
135911,l1,nopc,EXP,503,EXP,not_neg,not_int,not_lpsm,
135912,l1,nopc,EXP,727,EXP,not_neg,not_int,not_lpsm,49.0
135913,l1,nopc,EXP,569,EXP,not_neg,not_int,not_lpsm,
135914,l1,nopc,CIB,793,EXP,not_neg,not_int,not_lpsm,39.0
135915,l1,nopc,CRIF,799,CIB,not_neg,not_int,not_lpsm,32.0
135916,l1,nopc,CRIF,860,EXP,not_neg,not_int,not_lpsm,47.0
135917,l1,nopc,CRIF,794,CIB,neg_amm,not_int,not_lpsm,57.0
135918,l1,nopc,CIB,669,EXP,not_neg,not_int,not_lpsm,6.0
135919,l1,nopc,CRIF,799,CIB,not_neg,not_int,not_lpsm,41.0
